"행정구역별(1)",행정구역별(2),2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022,2023,2023,2023
"울산광역시",중구,8.6,20138,233013,9.2,21530,234607,9.7,23136,238825,10.1,24621,244481,10.8,26082,242536,11.7,27853,238652,12.7,29405,231973,13.9,31023,223581,15.3,33231,217595,16.5,35062,212883,17.8,37123,208132,18.9,39470,208668
"울산광역시",남구,6.6,22962,346836,7.1,24848,349064,7.6,26415,347759,8.1,27956,343598,8.6,29400,340714,9.4,31629,335439,10.2,33804,330732,11.2,36318,323819,12.2,39173,320064,13.2,41430,313819,14.3,44319,310638,15.4,47347,307232
"울산광역시",동구,6.1,10786,175479,6.6,11719,178468,7.1,12496,176668,7.6,13382,174963,8.2,14370,174514,9.2,15672,169605,10.2,16783,164642,11.4,18189,159656,12.7,19955,156806,13.9,21417,154096,15.2,23123,151711,16.6,25291,152287
"울산광역시",북구,5.6,10318,184088,5.9,10879,185695,6.1,11517,188733,6.4,12218,191063,6.6,12985,195285,7.0,14053,200718,7.3,14984,206434,7.6,16449,217796,8.2,18025,219014,9.0,19728,218735,9.8,21490,218670,10.8,23347,216477
"울산광역시",울주군,10.4,21532,207840,10.8,22545,208646,11.0,23686,214392,11.4,25028,219429,11.8,25931,219255,12.4,27426,220718,13.0,28943,221842,13.7,30586,223167,14.8,32983,222538,15.9,35324,222059,17.0,37757,221512,18.4,40254,218997
"세종특별자치시",소계,15.2,17214,113117,14.7,17958,122153,12.7,19777,156125,10.6,22399,210884,10.0,24197,243048,9.6,26851,280100,9.3,29178,314126,9.4,31949,340575,9.8,34881,355831,10.1,37463,371895,10.5,40219,383591,11.0,42560,386525
"경기도",소계,9.4,1135242,12093299,9.8,1195523,12234630,10.2,1254445,12357830,10.5,1318882,12522606,10.8,1374475,12716780,11.4,1467835,12873895,11.9,1551801,13077153,12.5,1651341,13239666,13.2,1775315,13427014,13.9,1881464,13565450,14.7,1992807,13589432,15.6,2122718,13630821
"경기도",수원시,7.5,84211,1120258,7.8,89227,1148157,8.0,94472,1174228,8.4,99750,1184624,8.7,103992,1194041,9.3,111667,1202628,9.8,117256,1201166,10.4,123647,1194465,11.1,131936,1186078,11.7,139075,1183714,12.4,147122,1190964,13.1,157336,1197257
"경기도",성남시,9.5,92664,978615,10.0,97608,979534,10.5,101943,974608,11.0,106386,971424,11.3,109744,974580,11.9,115526,967510,12.6,120100,954347,13.3,125807,942724,14.2,133221,940064,14.8,138091,930948,15.7,144800,922518,16.6,152855,919747
"경기도",의정부시,10.8,46222,429147,11.3,48701,430976,11.8,50891,431112,12.3,53282,433937,12.6,55396,438457,13.2,58509,441584,13.7,61413,447026,14.4,65272,451868,15.2,70369,461710,15.9,73525,463661,16.7,77555,463724,17.7,82104,464213
"경기도",안양시,8.6,52773,611412,9.1,55180,607877,9.5,57295,600809,10.0,59809,597789,10.3,61675,597414,11.0,64655,587764,11.7,67680,576831,12.6,71643,567044,13.7,75581,550027,14.5,79282,547178,15.4,84390,548228,16.5,90026,544660
"경기도",부천시,8.2,70920,869944,8.7,74733,863720,9.2,78455,855586,9.7,82410,848987,10.1,86218,851380,10.9,92537,850329,11.6,97670,843768,12.5,104089,829996,13.7,111952,818383,14.7,118668,806067,15.9,125752,790128,17.2,134331,779968
"경기도",광명시,8.8,31301,355560,9.2,32599,353100,9.7,33980,348560,10.3,35511,344978,10.8,36549,339484,11.5,38321,332790,12.2,39869,326841,13.1,41397,316552,14.0,41683,298599,14.7,43045,292893,15.7,45128,287945,16.7,46870,280197
"경기도",평택시,10.6,45938,434305,10.8,47683,442034,11.0,49568,449555,11.2,51536,460532,11.3,53090,470832,11.6,55926,481530,11.8,58483,495642,12.1,61910,513027,12.4,66486,537307,12.4,70123,564288,12.7,73372,578529,13.2,77785,591022
"경기도",동두천시,14.2,13791,97175,14.8,14477,97557,15.4,14989,97595,15.9,15626,97974,16.5,16172,98277,17.5,16961,97071,18.4,17695,96226,19.4,18344,94768,20.6,19397,94353,21.3,19926,93592,22.4,20464,91546,24.1,21372,88626
"경기도",안산시,6.9,49523,715108,7.2,51663,713666,7.6,53780,707876,8.0,55613,697885,8.3,57150,689859,8.9,60087,677710,9.5,62654,660343,10.2,66438,650918,10.9,71620,654915,11.7,76366,652726,12.7,81511,641660,13.9,87389,629308
"경기도",고양시,9.7,93853,969916,10.0,99028,990571,10.3,104096,1006154,10.7,110050,1027546,11.0,114092,1039684,11.5,120333,1041983,12.1,126572,1044189,12.7,135272,1066351,13.5,145710,1079216,14.3,154134,1079353,15.1,163080,1076535,16.1,173057,1074907
"경기도",과천시,10.2,7258,71068,10.6,7508,70578,11.0,7727,70156,11.5,7929,68946,12.1,7735,63778,13.0,7474,57527,13.4,7762,58142,13.9,8084,58289,14.2,8994,63231,14.1,10358,73345,14.3,11140,78137,14.5,11771,81000
"경기도",구리시,8.9,17158,192341,9.4,17915,189680,9.9,18528,186820,10.4,19368,186721,10.6,20623,193763,11.2,22362,200042,11.7,23800,203553,12.6,25159,199265,13.7,26962,197454,14.5,27820,191948,15.5,29173,188701,16.6,31009,187093
"경기도",남양주시,9.9,59429,599539,10.3,63530,618305,10.7,67875,636256,11.1,72414,653454,11.5,75986,662154,12.3,81688,665321,12.7,86681,681828,13.3,93007,701830,14.1,100537,713321,14.8,108285,733798,15.6,115165,737353,16.7,121931,732265
"경기도",오산시,6.6,13189,200291,6.8,14003,205460,7.1,14714,208565,7.4,15364,206828,7.7,16015,208656,8.1,17373,213437,8.4,18589,220070,8.9,20257,226379,9.6,22060,229725,10.3,23589,229983,11.0,25237,229849,11.7,26964,229656
"경기도",시흥시,6.7,26709,399485,7.0,27839,396765,7.3,28835,394639,7.6,30190,398256,7.9,31650,402888,8.2,34511,419664,8.4,37552,448687,8.7,41403,473682,9.3,46782,500895,9.9,50915,512030,10.7,54756,512912,11.5,59745,519715
"경기도",군포시,8.4,24089,286841,8.8,25080,286344,9.1,26326,288408,9.6,27501,287519,10.0,28530,284890,10.8,30278,281205,11.5,31712,276916,12.2,33726,275852,13.3,36416,273791,14.3,38296,268535,15.3,40752,266213,16.7,43569,261229
"경기도",의왕시,8.8,13657,154757,9.3,14793,159772,9.8,15556,158482,10.4,16338,157740,10.8,16912,156763,11.7,18198,155767,12.4,19146,153932,12.9,20823,161153,13.6,22280,163795,14.5,23644,163356,15.6,24954,160221,16.7,26477,158870
"경기도",하남시,10.5,15315,146269,11.2,16191,145096,11.6,17346,148896,11.6,19325,166713,11.0,23306,211101,11.5,26820,232487,11.9,30309,254415,12.3,33597,272455,12.8,37573,293452,13.0,41540,320087,13.7,44618,326059,14.4,47583,329861
"경기도",용인시,9.5,87192,915959,9.9,93099,941477,10.2,98344,961026,10.7,104118,975746,11.0,108968,991126,11.6,116882,1004081,12.1,125066,1035126,12.6,133817,1059609,13.3,143096,1074176,13.9,150263,1077508,14.6,157226,1074971,15.4,165767,1075566
"경기도",파주시,11.1,43695,394201,11.4,45783,401718,11.7,48009,411348,11.9,50440,423321,12.1,51980,430781,12.5,54881,437848,12.8,57889,451848,13.4,60663,454040,13.9,64915,465617,14.3,69084,483245,14.8,73543,495315,15.7,78257,497753
"경기도",이천시,10.8,22216,204917,11.2,23022,205479,11.6,23870,205014,12.0,24629,204935,12.1,25380,210359,12.6,26935,213142,13.1,27988,214206,13.5,29245,215834,14.3,31134,218388,14.8,33034,223177,15.6,34750,222721,16.6,36905,222098
"경기도",안성시,13.0,23692,181608,13.4,24354,182173,13.7,24990,181896,14.3,25846,180199,14.5,26606,182896,15.4,28134,182786,16.0,29319,183579,16.8,30729,183405,17.6,32844,187012,18.3,34629,189534,19.2,36284,188842,20.2,38191,189034
"경기도",김포시,10.2,29408,287432,10.4,32542,312305,10.5,35706,340310,10.9,38039,349990,11.1,40505,363443,11.4,44611,392092,11.5,48532,423170,12.0,52278,437221,12.3,58124,473970,12.9,62780,486508,13.8,66858,484267,14.7,71702,486172
"경기도",화성시,8.0,41897,525490,8.3,43822,530251,8.5,45860,540862,8.3,49417,596525,8.3,52875,640890,8.4,58053,691086,8.4,63520,758722,8.5,69434,815396,8.9,76180,855248,9.3,82470,887015,9.8,89334,910814,10.3,97343,944342
"경기도",광주시,9.5,26215,275656,9.8,28200,286699,10.2,30441,298858,10.5,32816,312579,10.7,35203,327723,11.3,39203,345947,11.8,42843,363782,12.4,46344,372654,13.4,51079,382054,14.3,55328,387289,15.2,59448,391462,16.4,64032,391377
"경기도",양주시,11.2,22338,200310,11.8,23439,199143,12.2,24607,202072,12.7,25998,205184,13.0,26708,205513,13.7,29098,212146,14.3,31121,216951,15.0,33412,222314,15.7,36245,230359,16.5,39036,236368,17.2,41886,243432,17.2,46170,268026
"경기도",포천시,13.8,21753,157559,14.4,22541,156603,14.9,23279,155798,15.4,23892,155192,15.7,24292,154763,16.6,25451,152925,17.5,26306,150676,18.6,27615,148379,19.9,29314,147274,20.9,31080,148939,22.4,32863,146701,24.3,34863,143323
"경기도",여주시,-,-,-,16.7,18227,109343,16.9,18674,110386,17.3,19233,111033,17.7,19778,111563,18.8,21083,111984,19.7,21959,111525,20.8,23068,111083,21.9,24475,111897,23.1,25854,112150,24.1,27269,113150,25.3,28895,114412
"경기도",경기 여주군,16.1,17619,109550,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경기도",연천군,20.5,9347,45599,21.0,9594,45610,21.8,9887,45363,21.9,10030,45725,22.1,10162,45907,22.9,10423,45431,23.8,10611,44633,25.1,10990,43824,26.4,11490,43516,27.7,11814,42721,29.3,12319,42062,31.0,12882,41584
"경기도",가평군,19.9,12076,60794,20.5,12518,61017,21.0,12874,61213,21.5,13350,62008,21.7,13569,62448,22.7,14271,62973,23.5,14802,62918,24.7,15423,62415,26.2,16324,62377,27.4,17035,62264,28.7,17841,62150,30.0,18713,62302
"경기도",양평군,19.4,19794,102193,19.9,20624,103620,20.4,21528,105379,20.9,22672,108316,21.2,23614,111367,22.2,25584,115105,23.2,26902,116095,24.3,28448,116874,25.7,30536,118810,26.7,32375,121230,28.0,34217,122323,29.4,36824,125238
"강원특별자치도",소계,15.7,241694,1538630,16.2,249539,1542263,16.6,255930,1544442,16.9,261671,1549507,17.2,266152,1550806,18.1,279976,1550142,18.8,289386,1543052,19.6,302886,1541502,20.7,319691,1542840,21.7,333176,1538492,22.8,349874,1536498,24.0,366555,1527807
"강원특별자치도",춘천시,14.0,38278,273364,14.4,39467,274455,14.6,40376,275791,14.8,41092,277997,14.9,41699,280707,15.7,43914,280514,16.2,45532,280640,16.9,47645,281291,17.9,50567,282765,18.6,52955,284594,19.5,55802,286664,20.5,58611,286426
"강원특별자치도",원주시,11.6,37620,323885,11.9,38812,324837,12.2,39862,327292,12.3,41104,332995,12.5,42246,337979,13.3,45246,341337,13.7,47200,344070,14.3,49983,349215,15.1,53390,354376,15.9,56771,357757,16.8,60755,360807,17.8,64487,361503
"강원특별자치도",강릉시,15.4,33639,217741,16.1,34855,216806,16.7,36009,215807,17.2,36924,214560,17.6,37679,213846,18.6,39784,213952,19.4,41214,212957,20.2,43113,213442,21.3,45484,213321,22.2,47318,212965,23.5,49575,211381,24.7,51700,209439
"강원특별자치도",동해시,14.2,13379,93897,14.7,14006,95143,15.3,14456,94562,15.9,14891,93895,16.2,15124,93297,17.1,15881,92851,18.1,16526,91272,19.2,17338,90522,20.2,18293,90593,21.1,19039,90081,22.3,19983,89426,23.5,20861,88625
"강원특별자치도",태백시,16.2,8014,49493,17.2,8379,48794,18.1,8716,48258,19.0,9010,47501,19.7,9266,47070,21.0,9626,45888,22.2,9940,44858,23.5,10324,43866,25.2,10760,42719,26.4,10802,40844,27.8,10964,39428,29.2,11300,38702
"강원특별자치도",속초시,13.8,11532,83579,14.3,11894,83109,14.9,12261,82432,15.2,12487,81992,15.6,12752,81793,16.4,13464,82273,17.1,13952,81682,18.1,14816,81786,19.2,15874,82665,20.1,16673,82791,21.2,17551,82806,22.5,18496,82054
"강원특별자치도",삼척시,18.6,13454,72463,19.1,13916,73023,19.7,14245,72314,20.5,14527,70839,21.0,14610,69599,22.0,15093,68514,22.7,15481,68326,23.8,16004,67228,25.4,16572,65243,26.6,16884,63429,27.5,17460,63455,28.8,18014,62651
"강원특별자치도",홍천군,19.9,13852,69727,20.0,14159,70638,20.4,14400,70451,21.0,14739,70336,21.3,14933,70076,22.6,15899,70340,23.5,16406,69949,24.8,17173,69150,26.2,18133,69242,27.9,19086,68365,29.7,20163,67977,31.6,21287,67309
"강원특별자치도",횡성군,23.0,10277,44615,23.7,10631,44937,23.9,10834,45373,24.2,11095,45777,24.6,11323,45991,26.0,12025,46281,26.6,12445,46726,27.9,12989,46575,29.5,13701,46472,31.1,14453,46481,32.7,15222,46532,34.6,16038,46359
"강원특별자치도",영월군,22.7,9120,40155,23.4,9391,40150,23.9,9602,40191,24.3,9782,40216,24.7,9915,40073,25.9,10374,40067,26.9,10669,39730,28.2,11024,39127,29.7,11498,38662,31.0,11735,37904,32.4,12211,37728,34.0,12705,37332
"강원특별자치도",평창군,20.6,8992,43627,21.3,9318,43666,21.8,9530,43660,22.3,9694,43500,22.7,9837,43318,24.1,10399,43092,25.1,10675,42610,26.6,11200,42106,28.4,11831,41681,30.0,12293,40996,31.5,12896,40990,33.2,13501,40659
"강원특별자치도",정선군,20.5,8185,39915,21.3,8503,39985,22.1,8709,39425,22.6,8872,39197,23.3,9008,38718,24.4,9329,38173,25.2,9508,37700,26.4,9837,37271,28.0,10317,36870,29.2,10423,35675,31.0,10846,34931,32.9,11250,34202
"강원특별자치도",철원군,17.7,8479,47968,18.4,8713,47473,18.7,8899,47590,18.6,9060,48799,19.0,9112,48013,19.6,9264,47185,20.4,9464,46413,21.6,9830,45584,22.8,10171,44699,23.8,10318,43340,25.2,10657,42256,26.8,11093,41448
"강원특별자치도",화천군,18.4,4603,25020,18.6,4668,25079,17.7,4791,27143,17.8,4821,27020,18.3,4806,26264,19.0,4946,26022,20.2,5064,25084,21.3,5319,24917,22.6,5609,24857,23.7,5727,24195,25.3,5909,23388,26.7,6136,23007
"강원특별자치도",양구군,17.0,3887,22799,17.0,4009,23594,17.0,4051,23888,16.9,4082,24089,17.1,4108,24010,17.9,4259,23835,18.5,4324,23408,19.7,4493,22764,21.1,4702,22278,22.5,4893,21748,23.7,5072,21383,25.1,5278,21056
"강원특별자치도",인제군,16.6,5396,32456,16.8,5472,32517,17.1,5537,32475,16.8,5573,33255,17.1,5602,32720,18.0,5859,32582,18.7,6014,32136,19.6,6194,31672,20.6,6530,31694,21.4,6899,32165,22.6,7269,32206,23.8,7627,32020
"강원특별자치도",고성군,21.9,6600,30124,22.2,6761,30398,22.8,6888,30269,23.3,6996,30060,23.7,7151,30114,24.3,7300,30029,26.4,7416,28144,28.1,7659,27260,29.7,7945,26757,30.2,8236,27249,31.2,8517,27274,32.1,8773,27305
"강원특별자치도",양양군,23.0,6387,27802,23.8,6585,27659,24.6,6764,27521,25.2,6922,27479,25.6,6981,27218,26.9,7314,27207,27.6,7556,27347,28.7,7945,27726,29.8,8314,27946,31.1,8671,27913,32.4,9022,27866,33.9,9398,27710
"충청북도",소계,13.7,215245,1565628,14.1,222188,1572732,14.5,228900,1578933,14.8,234813,1583952,15.1,240690,1591625,15.8,252434,1594432,16.4,261763,1599252,17.1,273425,1600007,18.0,288148,1600837,18.9,301516,1597427,19.9,316939,1595058,20.8,332237,1593469
"충청북도",충북 청주시,8.6,57500,666852,9.0,60509,672904,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"충청북도",충주시,15.2,31704,208447,15.6,32525,208115,16.0,33312,208527,16.3,33948,207913,16.7,34790,208350,17.6,36703,208316,18.1,38138,210504,18.9,39811,210737,19.9,41852,210186,20.9,43795,209358,22.1,45952,208277,23.1,48022,207778
"충청북도",제천시,15.8,21701,137521,16.3,22407,137204,16.8,23048,136805,17.3,23594,136138,17.7,24131,136517,18.8,25691,136432,19.7,26619,135386,20.6,27790,134617,22.0,29256,133018,23.3,30632,131591,24.5,32145,130988,25.9,33722,130194
"충청북도",청주시,-,-,-,-,-,-,10.3,86048,831521,10.7,88656,831912,11.0,91553,835197,11.5,96483,835590,12.0,100841,837749,12.7,106373,839566,13.4,113322,844993,14.1,119867,848482,15.0,127054,849573,15.8,134501,852189
"충청북도",충북 청원군,14.2,22037,154780,14.5,22528,155002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"충청북도",보은군,28.4,9766,34438,28.7,9853,34318,29.3,10020,34240,29.5,10124,34296,29.8,10187,34221,30.7,10461,34053,31.6,10648,33680,33.1,10909,32949,34.6,11217,32412,36.1,11506,31878,37.5,11795,31455,39.3,12177,31010
"충청북도",옥천군,22.4,11950,53244,23.2,12232,52763,23.9,12550,52469,24.7,12932,52404,25.4,13255,52267,26.5,13720,51766,27.4,14123,51465,28.5,14557,51023,29.8,15080,50527,31.1,15581,50093,32.8,16265,49520,34.1,16665,48891
"충청북도",영동군,25.3,12805,50663,25.8,13054,50539,26.3,13360,50803,26.9,13621,50693,27.2,13750,50552,28.1,14111,50240,28.9,14373,49715,30.0,14601,48738,31.8,15082,47475,33.4,15295,45773,35.1,15767,44956,36.6,16161,44195
"충청북도",진천군,15.7,9980,63458,15.9,10296,64606,16.3,10648,65174,16.2,10988,67981,16.2,11306,69950,16.1,11889,73677,15.8,12395,78218,16.0,13002,81084,16.4,13762,83718,16.9,14427,85176,17.7,15286,86147,18.5,15933,86254
"충청북도",괴산군,28.2,10621,37713,28.5,10841,38059,29.1,11171,38351,29.5,11454,38787,29.7,11592,38973,30.5,11898,39054,30.9,12103,39133,32.0,12527,39163,33.4,13157,39393,35.6,13562,38122,37.6,13947,37055,39.6,14476,36590
"충청북도",음성군,16.4,15243,92980,16.7,15618,93505,16.9,16083,95324,17.1,16517,96396,17.3,16906,97787,18.2,17685,97306,19.1,18303,95830,20.1,19067,94982,21.4,19978,93153,22.5,20783,92197,23.7,21808,92058,25.0,22823,91183
"충청북도",단양군,23.3,7273,31253,24.0,7495,31171,24.9,7708,30948,25.5,7829,30761,25.9,7897,30503,27.0,8167,30215,27.7,8374,30255,29.1,8645,29756,31.0,9026,29155,32.8,9286,28331,34.8,9656,27767,36.3,10063,27701
"충청북도",증평군,13.6,4665,34279,14.0,4830,34546,14.2,4952,34771,14.0,5150,36671,14.3,5323,37308,14.9,5626,37783,15.7,5846,37317,16.4,6143,37392,17.4,6416,36807,18.6,6782,36426,19.5,7264,37262,20.5,7694,37484
"충청남도",소계,15.3,309840,2028777,15.6,320195,2047631,16.0,330807,2062273,16.4,341214,2077649,16.7,350108,2096727,17.1,362946,2116770,17.5,372515,2126282,18.2,386674,2123709,19.1,405188,2121029,19.8,419979,2119257,20.6,436895,2123037,21.3,454534,2130119
"충청남도",천안시,8.3,48155,581988,8.5,50474,591089,8.8,52610,598346,9.1,54835,605776,9.2,57001,617955,9.6,60562,631531,9.8,63526,646075,10.3,67177,652258,11.0,72151,658808,11.6,76090,658486,12.3,80766,657559,13.1,85875,655959
"충청남도",공주시,18.7,21894,117298,19.3,22474,116369,20.3,23092,113621,21.4,23779,111261,22.0,24213,109931,23.1,25008,108432,23.7,25546,107581,24.8,26448,106474,26.5,27675,104545,27.6,28478,103145,28.7,29452,102571,29.9,30500,102104
"충청남도",보령시,19.4,20453,105559,20.1,21139,104938,20.9,21817,104321,21.4,22460,104754,22.1,22968,103873,22.9,23622,103198,23.6,24116,101990,24.7,24988,101114,26.2,26211,100229,27.3,26851,98408,28.6,27741,97157,29.8,28525,95772
"충청남도",아산시,10.7,30079,280490,10.9,31374,287073,11.1,32581,293954,11.4,33862,297737,11.6,35067,302929,11.9,36969,311453,12.2,38206,312822,12.7,40045,314395,13.4,42355,316129,13.7,44602,324580,14.1,47012,334539,14.4,49677,345796
"충청남도",서산시,14.8,24195,163315,15.1,25115,165837,15.6,26187,167611,16.0,27148,170099,16.4,28030,170788,16.9,29012,171678,17.2,29878,174162,17.8,31101,174690,18.5,32436,175591,19.2,33834,176645,20.0,35323,176413,20.9,36822,176011
"충청남도",논산시,20.3,25728,126653,20.9,26363,125844,21.6,26997,124784,22.2,27608,124232,22.8,28057,123213,23.4,28630,122240,24.3,29161,120230,25.3,30106,118842,26.7,31095,116675,27.8,31783,114483,29.0,32616,112617,30.3,33458,110423
"충청남도",계룡시,7.7,3203,41550,8.0,3292,40957,8.5,3446,40552,8.6,3595,41730,9.0,3847,42634,9.5,4175,43967,10.2,4446,43731,11.1,4764,42971,12.0,5141,42822,12.7,5506,43331,13.4,5974,44475,14.0,6552,46667
"충청남도",당진시,15.7,24328,155104,15.8,25140,159615,16.0,25975,162844,16.3,26853,165122,16.5,27445,166630,17.0,28386,167439,17.3,28986,167770,17.9,29933,167042,18.8,31331,166249,19.5,32517,167092,20.2,33915,168253,20.7,35271,170302
"충청남도",금산군,24.0,13357,55715,24.7,13670,55441,25.4,14019,55166,26.1,14327,54879,26.7,14606,54612,27.8,14982,53894,28.5,15181,53222,29.9,15613,52257,31.3,16075,51413,32.7,16507,50477,34.1,17077,50092,35.1,17579,50093
"충청남도",부여군,26.2,19214,73259,26.9,19532,72547,28.0,20078,71754,28.9,20530,71143,29.6,20772,70187,30.7,21209,69086,31.6,21508,68078,33.0,22051,66740,34.7,22683,65354,36.4,23199,63774,37.9,23657,62343,39.4,24032,61046
"충청남도",서천군,28.0,16491,58920,28.9,16911,58441,29.8,17192,57713,30.7,17453,56910,31.4,17584,56012,32.5,17931,55175,33.5,18048,53922,34.9,18417,52805,36.6,18988,51866,38.1,19315,50745,39.2,19592,49964,40.6,19942,49116
"충청남도",청양군,29.5,9481,32087,30.2,9704,32155,30.9,9976,32248,31.3,10179,32485,31.5,10329,32753,31.8,10458,32837,32.6,10516,32296,33.9,10762,31717,35.7,11059,30948,37.1,11292,30440,38.0,11506,30266,39.1,11795,30168
"충청남도",홍성군,21.2,18735,88415,21.5,19306,89704,21.8,20006,91866,21.8,20625,94553,21.3,21315,99971,21.6,21895,101570,22.1,22363,101082,22.9,22991,100423,24.0,24005,100102,24.8,24603,99324,25.7,25234,98068,26.7,25994,97524
